Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Veterinary and Biomedical Sciences B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,ECON 104,Introductory Macroeconomic Analysis and Policy,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 220W,Biology:  Populations and Communities,,B,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 230W,Biology:  Molecules and Cells,,B,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 240W,Biology:  Function and Development of Organisms,,B,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 251,Molecular and Cell Biology I,,B,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 202,Fundamentals of Organic Chemistry Iand Fundamentals of Organic Chemistry II,,C,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 203,Fundamentals of Organic Chemistry Iand Fundamentals of Organic Chemistry II,,C,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 210,Organic Chemistry Iand Organic Chemistry IIand Laboratory in Organic Chemistry,,C,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 212,Organic Chemistry Iand Organic Chemistry IIand Laboratory in Organic Chemistry,,C,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 213,Organic Chemistry Iand Organic Chemistry IIand Laboratory in Organic Chemistry,,C,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 211,Elementary Biochemistryand Elementary Biochemistry Laboratoryand Applied Biochemistry,,D,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 212,Elementary Biochemistryand Elementary Biochemistry Laboratoryand Applied Biochemistry,,D,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 221,Elementary Biochemistryand Elementary Biochemistry Laboratoryand Applied Biochemistry,,D,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 401,General Biochemistryand General Biochemistry,,D,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BMB 402,General Biochemistryand General Biochemistry,,D,6,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
