Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Biobehavioral Health B.S.,BBH 203/PSYCH 260,Neurological Bases of Human Behavior,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 251,Straight Talks I: Advanced Sexual Orientation/Gender Identity Peer         Education,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH/AFR 305,Introduction to Global Health Issues,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 315,Gender and Biobehavioral Health,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 324,HealthWorks Peer Education Training,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 325,Health Promotion Services Training,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 368,"Neuroanatomy, Behavior, and Health",,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 370,Environmental Health and Sustainability,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 390A,Preparation for Global Health Field Experience,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 402,African Health & Development,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 407,Global Health Equity,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 410,Developmental and Health Genetics,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 416,"Health Promotion II:  Planning, Implementation, and Evaluation",,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 417,Advanced Applications in Health Promotion,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 432,Biobehavioral Aspects of Stress,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 446,Human Sexuality as a Health Concern,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 451,Pharmacological Influences on Health,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH/WMNST 452,Women's Health Issues,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH/WMNST 458,Critical Feminist Issues in Reproduction,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 468,Neuroanatomical Bases for Disorders of Behavior and Health,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH/BIOL 469,Neurobiology,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH/BIOL 470,Functional and Integrative Neuroscience,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BBH 490,Introduction to Internship Experience,,G,12,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
